truth_x,truth_y,truth_z,truth_vx,truth_vy,truth_vz,truth_roll,truth_pitch,truth_yaw,f_mode,armed,time_ms,imu_seq,cont_seq,log_seq,dt,imu_dt,hal_dt,rc_thr,rc_roll,rc_pitch,rc_yaw,t_roll,t_pitch,t_yaw,g_roll,g_pitch,g_yaw,a_roll,a_pitch,cor_roll,cor_pitch,err_roll,err_pitch,est_roll,est_pitch,est_yaw,gyr_b_x,gyr_b_y,gyr_b_z,accel_m,accel_w,ahrs_v,c_roll,c_pitch,c_yaw,m1,m2,m3,m4
29.0339,4.54672,23.1574,8.53281,1.25245,-0.31688,-0.0263443,0.0811111,0.0181943,0,1,15600,0,0,0,0,0.002,0,0.304454,0.029304,0,-0.915751,0.184123,0,-2.87692,0.0471897,-0.152603,-0.0117354,-0.756285,-0.158942,0,0,0,0,-0.0561773,-0.152403,0.0457969,0,0,0,3.33917,0,1,0,0.00862934,-0.0114907,0.307315,0.324574,0.284334,0.301593
30.6465,4.81528,22.8035,8.51219,1.35575,-1.78435,-0.0228341,0.0623943,0.00861676,0,1,15800,0,0,0,0,0.002,0,0.303844,0.026862,0,-0.986569,0.168779,0,-3.0994,0.0111389,-0.143358,-0.0734547,-0.701349,-0.182788,0,0,0,0,-0.0502262,-0.178658,0.0380501,0,0,0,3.11659,0,1,0,0.00811172,-0.0121338,0.307866,0.324089,0.283598,0.299822
32.3409,5.09894,22.1539,8.42483,1.50746,-3.31251,-0.0236002,0.0454852,-0.00687728,0,1,16000,0,0,0,0,0.002,0,0.303844,0,0,-1,0,0,-3.14159,-0.0230222,-0.117045,-0.0873835,-0.703198,-0.173935,0,0,0,0,-0.0473331,-0.202339,0.0244157,0,0,0,3.11236,0,1,0,0.00671714,-0.0122468,0.309373,0.322808,0.28488,0.298314
33.9162,5.36434,21.2849,8.27907,1.73581,-4.73375,-0.0342095,0.0293367,-0.0265095,0,1,16200,0,0,0,0,0.002,0,0.304454,0,0,-1,0,0,-3.14159,-0.061504,-0.112024,-0.110111,-0.676824,-0.189701,0,0,0,0,-0.0533507,-0.226064,0.00586907,0,0,0,3.10932,0,1,0,0.00636962,-0.0121559,0.31024,0.322979,0.285928,0.298668
35.5658,5.64627,20.1142,8.02228,2.05652,-5.80236,-0.0492017,0.0116463,-0.050709,0,1,16400,0,0,0,0,0.002,0,0.612569,0,0,-0.139194,0,0,-0.437291,-0.0864396,-0.11191,-0.127842,-1.12987,-0.345166,0,0,0,0,-0.0622288,-0.250747,-0.018066,0,0,0,9.64722,0.160803,1,0,0.00646003,0,0.606109,0.619029,0.606109,0.619029
37.0797,5.92211,19.0346,7.61232,2.27076,-5.27193,-0.050298,-0.0132113,-0.0691464,0,1,16600,0,0,0,0,0.002,0,0.681513,0.042735,0.145122,0,0.268512,0.911828,0,0.0673059,-0.188209,-0.105924,-1.32976,-0.425244,0,0,0,0,-0.0634799,-0.281839,-0.0375514,0,0,0,14.1767,0,1,0,0.0389533,0,0.64256,0.720466,0.64256,0.720466
38.6338,6.23135,18.0586,7.37014,2.30469,-4.33548,-0.0298208,0.0057735,-0.0849757,0,1,16800,0,0,0,0,0.002,0,0.681513,0.0586081,0.178049,0,0.368245,1.11871,0,0.138778,0.10162,-0.0608509,-1.27504,-0.447327,0,0,0,0,-0.0423736,-0.276591,-0.0539666,0,0,0,14.2076,0,1,0,0.0291112,0,0.652402,0.710624,0.652402,0.710624
40.0537,6.52659,17.3044,7.31358,2.16306,-3.29222,0.0155691,0.048396,-0.0933977,0,1,17000,0,0,0,0,0.002,0,0.672971,0.105006,0.134146,0,0.659773,0.842866,0,0.316076,0.194182,-0.0129619,-1.30654,-0.393716,0,0,0,0,0.00262061,-0.239919,-0.0632361,0,0,0,14.2934,0,1,0,0.0152858,0,0.657686,0.688257,0.657686,0.688257
41.5373,6.81827,16.68,7.2908,1.88627,-2.21722,0.0717425,0.092949,-0.0953986,0,1,17200,0,0,0,0,0.002,0,0.661989,0.0659341,0.129268,-0.026862,0.414276,0.812217,-0.0843896,0.238125,0.284492,-0.0193694,-1.28259,-0.358818,0,0,0,0,0.0593927,-0.20666,-0.0662002,0,0,0,14.2182,0,1,0,0.00934785,0,0.652641,0.671337,0.652641,0.671337
42.9328,7.04357,16.2564,7.37697,1.62131,-0.964576,0.107389,0.152877,-0.0918315,0,1,17400,0,0,0,0,0.002,0,0.680903,0.0622711,0.12561,0,0.391261,0.789229,0,0.145972,0.203403,-0.00142647,-1.30797,-0.326598,0,0,0,0,0.0971994,-0.146928,-0.0632205,0,0,0,14.2903,0,1,0,0.0134997,0,0.667403,0.694403,0.667403,0.694403
44.3524,7.20089,15.9936,7.427,1.35047,-0.139716,0.126769,0.141934,-0.093787,0,1,17600,0,0,0,0,0.002,0,0.692495,0.035409,0.119512,0,0.222482,0.750917,0,0.0651897,-0.184773,0.000381778,-1.31306,-0.28382,0,0,0,0,0.118366,-0.155772,-0.0654744,0,0,0,14.3024,0,1,0,0.0337172,0,0.658778,0.726213,0.658778,0.726213
45.8797,7.28531,15.8898,7.40998,1.05729,0.221741,0.123634,0.0584489,-0.104743,0,1,17800,0,0,0,0,0.002,0,0.710799,0,0.121951,0,0,0.766242,0,-0.0607774,-0.566646,-5.49778e-05,-1.28503,-0.236779,0,0,0,0,0.120096,-0.235397,-0.0743409,0,0,0,14.2955,0,1,0,0.0555465,0,0.655253,0.766346,0.655253,0.766346
47.2938,7.29426,15.9558,7.23195,0.792307,0.289005,0.108536,-0.0489746,-0.115444,0,1,18000,0,0,0,0,0.002,0,0.71446,0,0.178049,0,0,1.11871,0,-0.0656749,-0.546124,0.0202288,-1.26445,-0.197812,0,0,0,0,0.107382,-0.353976,-0.0864524,0,0,0,14.2075,0,1,0,0.0654083,0,0.649052,0.779868,0.649052,0.779868
48.7158,7.24618,16.1928,6.8711,0.525459,0.7877,0.0959233,-0.100618,-0.115258,0,1,18200,0,0,0,0,0.002,0,0.716901,0.030525,0.245122,0,0.191794,1.54015,0,-0.029493,-0.208842,0.029894,-1.21633,-0.165606,0,0,0,0,0.0929659,-0.418222,-0.0888177,0,0,0,14.294,0,1,0.00805502,0.0594713,0,0.649374,0.784427,0.665484,0.768317
49.9519,7.15589,16.5716,6.47496,0.281557,1.46733,0.112786,-0.125951,-0.108324,0,1,18400,0,0,0,0,0.002,0,0.716901,0.0525031,0.269512,0,0.329886,1.6934,0,0.132674,-0.0987874,0.0549246,-1.12897,-0.0965748,0,0,0,0,0.104847,-0.453045,-0.0818259,0,0,0,14.2917,0,1,0,0.058138,0,0.658763,0.775038,0.658763,0.775038
51.0772,7.01718,17.0999,6.05691,0.0227464,2.23433,0.129061,-0.145709,-0.10013,0,1,18600,0,0,0,0,0.002,0,0.71568,0.04884,0.25122,0,0.306871,1.57846,0,0.0517152,-0.172094,0.0639353,-1.06908,-0.0690553,0,0,0,0,0.118926,-0.478392,-0.072552,0,0,0,14.3458,0,1,0.00669854,0.0586576,0,0.650324,0.781036,0.663721,0.767639
52.1428,6.80832,17.8223,5.57322,-0.258624,3.10551,0.149109,-0.153538,-0.0882159,0,1,18800,0,0,0,0,0.002,0,0.71263,0.0586081,0.318293,0,0.368245,1.99989,0,0.129995,0.0582916,0.066604,-0.985584,-0.0270306,0,0,0,0,0.132669,-0.49836,-0.0611334,0,0,0,14.2112,0,1,0,0.0589122,0,0.653718,0.771542,0.653718,0.771542
53.0252,6.54398,18.6518,4.98898,-0.521678,4.21281,0.169217,-0.113953,-0.0683051,0,1,19000,0,0,0,0,0.002,0,0.711409,0.0512821,0.321951,0,0.322215,2.02288,0,0.106102,0.221058,0.0738179,-0.921576,0.0522266,0,0,0,0,0.145996,-0.465893,-0.0394484,0,0,0,14.2917,0,1,0,0.0504671,0,0.660942,0.761876,0.660942,0.761876
53.8597,6.17737,19.6978,4.36051,-0.839809,5.42757,0.180834,-0.0603371,-0.0439964,0,1,19200,0,0,0,0,0.002,0,0.708969,0.030525,0.331707,0,0.191794,2.08418,0,0.0479247,0.301678,0.0724866,-0.811215,0.0711368,0,0,0,0,0.15072,-0.420594,-0.0160848,0,0,0,14.2952,0,1,0,0.047775,0,0.661194,0.756744,0.661194,0.756744
54.5812,5.74419,20.8414,3.72892,-1.21721,6.59558,0.17495,0.00697121,-0.0185505,0,1,19400,0,0,0,0,0.002,0,0.705918,0,0.332927,0,0,2.09184,0,-0.0661263,0.371199,0.0555518,-0.726031,0.14446,0,0,0,0,0.137936,-0.357247,0.00916346,0,0,0,14.3654,0,1,0,0.0441802,0,0.661738,0.750098,0.661738,0.750098
55.3274,5.19345,22.23,2.95524,-1.682,7.84707,0.157183,0.10612,0.0112822,0,1,19600,0,0,0,0,0.002,0,0.701647,0,0.35,0,0,2.19911,0,-0.105564,0.502958,0.0609923,-0.609225,0.212183,0,0,0,0,0.111203,-0.268759,0.0352725,0,0,0,14.3956,0,1,0.00601257,0.0401836,0,0.655451,0.747844,0.667476,0.735818
56.0689,4.60095,23.7016,2.1393,-2.07997,9.02681,0.144986,0.221896,0.0414931,0,1,19800,0,0,0,0,0.002,0,0.699817,0,0.35,0,0,2.19911,0,-0.10357,0.605006,0.0624689,-0.432222,0.288121,0,0,0,0,0.0865166,-0.15501,0.0601271,0,0,0,14.3917,0,1,0.00594342,0.0343974,0,0.659476,0.740158,0.671363,0.728271
56.975,3.90741,25.4324,1.19327,-2.50229,10.2457,0.132008,0.366854,0.0751421,0,1,20000,0,0,0,0,0.002,0,0.692495,0,0.313415,-0.037851,0,1.96924,-0.118913,-0.146597,0.731494,0.0663021,-0.316235,0.325914,0,0,0,0,0.0631225,-0.0201522,0.082091,0,0,0,14.4235,0,1,0.00830162,0.0201882,0,0.664006,0.720985,0.680609,0.704382
58.0186,3.21403,27.1983,0.215106,-3.04477,11.3172,0.104421,0.524841,0.105551,0,1,20200,0,0,0,0,0.002,0,0.698597,0,0.278049,-0.026862,0,1.74703,-0.0843896,-0.269415,0.857277,0.0449634,-0.16052,0.434035,0,0,0,0,0.0250829,0.136575,0.0992084,0,0,0,14.4493,0,1,0.0151524,0.0063212,0,0.677123,0.72007,0.707428,0.689766
59.3293,2.51428,29.0593,-0.921157,-3.79542,12.2474,0.0553356,0.709243,0.126833,0,1,20400,0,0,0,0,0.002,0,0.691885,0,0.047561,0,0,0.298834,0,-0.287512,0.882664,-0.0126015,0.0326142,0.543473,0,0,0,0,-0.0388183,0.323172,0.101368,0,0,0,14.1618,0,1,0.016229,-0.0401428,0,0.715799,0.667971,0.748257,0.635513
61.0942,1.80854,31.0751,-0.979443,-3.98262,13.5008,0.0395372,0.817761,0.128232,0,1,20600,0,0,0,0,0.002,0,0.687614,0,-0.0732601,0,0,-0.460307,0,-0.110839,0.458584,-0.0145469,0.0866778,0.616877,0,0,0,0,-0.062344,0.431159,0.0910685,0,0,0,14.3655,0,1,0.00612468,-0.0398964,0,0.721386,0.653843,0.733635,0.641593
63.1434,1.19842,32.969,0.533752,-4.12823,14.8378,0.0180328,0.79584,0.121498,0,1,20800,0,0,0,0,0.002,0,0.687614,0,-0.262515,0,0,-1.64943,0,-0.117002,-0.492111,-0.0107314,-0.0716741,0.644851,0,0,0,0,-0.0812373,0.424887,0.0878305,0,0,0,14.3026,0,1,0.00666133,-0.0236965,0,0.70465,0.670579,0.717972,0.657257
65.7191,0.617542,34.9955,3.49048,-4.44812,15.9587,-0.0168664,0.690098,0.116499,0,1,21000,0,0,0,0,0.002,0,0.687614,0,0,0,0,0,0,-0.217795,-0.52335,-0.0116041,-0.576677,0.672615,0,0,0,0,-0.107618,0.31312,0.0961466,0,0,0,14.3292,0,1,0.0123254,0.0294226,0,0.645866,0.729362,0.670517,0.704712
68.468,0.146106,36.9604,5.39695,-4.83406,16.8242,-0.050327,0.639309,0.120093,0,1,21200,0,0,0,0,0.002,0,0.684564,0,0,0,0,0,0,-0.232141,-0.284413,0.00324441,-0.908963,0.762932,0,0,0,0,-0.141858,0.249362,0.105328,0,0,0,14.4095,0,1,0.0130694,0.0158446,0,0.65565,0.713478,0.681789,0.687339
71.6908,-0.253852,39.1363,7.34916,-5.53564,17.4388,-0.101338,0.574506,0.132362,0,1,21400,0,0,0,0,0.002,0,0.669921,0,0,0,0,0,0,-0.315235,-0.528175,0.0362916,-1.2116,0.815393,0,0,0,0,-0.193036,0.189243,0.120889,0,0,0,14.4447,0,1,0.0177432,0.0294871,0,0.62269,0.717151,0.658177,0.681665
74.9581,-0.512338,41.2717,8.4803,-5.8166,18.019,-0.120551,0.556756,0.147315,0,1,21600,0,0,0,0,0.002,0,0.595485,0,0,0,0,0,0,-0.0539831,-0.196685,0.0579635,-1.34862,0.842754,0,0,0,0,-0.227856,0.155446,0.138768,0,0,0,12.0432,0,1,0,0.0107538,0,0.584731,0.606239,0.584731,0.606239
78.3957,-0.658804,43.4347,9.24997,-5.90788,18.3933,-0.13256,0.55432,0.162354,0,1,21800,0,0,0,0,0.002,0,0.562538,0,0,0,0,0,0,-0.0918468,-0.125808,0.0759764,-1.35415,0.781114,0,0,0,0,-0.244938,0.144782,0.155053,0,0,0,10.6667,0.123462,1,0.00522146,0.00696847,0,0.550348,0.574728,0.560791,0.564285
82.2009,-0.697872,45.7168,10.2403,-5.87028,18.5262,-0.127442,0.539472,0.183193,0,1,22000,0,0,0,0,0.002,0,0.548505,0.10989,0,0,0.69046,0,0,0.160008,-0.154517,0.0854557,-1.49174,0.759902,0,0,0,0,-0.252937,0.125543,0.176089,0,0,0,10.1931,0.202567,1,0.0129063,0.00879932,0,0.5268,0.570211,0.552612,0.544398
85.908,-0.634651,47.8341,11.1476,-5.26172,18.6819,-0.0990373,0.52582,0.20389,0,1,22200,0,0,0,0,0.002,0,0.454545,0,0,-0.595849,0,0,-1.87191,-0.201457,-0.0527435,0.0684367,-1.43549,0.602582,0,0,0,0,-0.215328,0.106956,0.200249,0,0,0,8.29529,0,1,0.0113647,0,-0.0077914,0.450972,0.473702,0.458119,0.435389
89.9378,-0.490733,49.9793,12.112,-5.50849,17.9667,-0.109962,0.508657,0.220371,0,1,22400,0,0,0,0,0.002,0,0.414887,0.042735,0,-0.864469,0.268512,0,-2.71581,-0.0860412,-0.0907057,0.0509568,-1.36937,0.531577,0,0,0,0,-0.237184,0.0880132,0.217709,0,0,0,6.03319,0,1,0.0135349,0,-0.0110971,0.412449,0.439519,0.417325,0.390255
93.7809,-0.297722,51.839,13.0835,-5.17419,17.1591,-0.0915795,0.487787,0.233482,0,1,22600,0,0,0,0,0.002,0,0.401464,0.0598291,0,-0.980464,0.375917,0,-3.08022,0.04827,-0.161354,0.0439375,-1.39073,0.498575,0,0,0,0,-0.227046,0.0626406,0.23502,0,0,0,5.52355,0,1,0.00906384,0.00899057,-0.0125266,0.395937,0.432045,0.389011,0.388864
97.9024,-0.0434373,53.6264,14.0399,-4.24477,16.3525,-0.0310909,0.46772,0.244467,0,1,22800,0,0,0,0,0.002,0,0.386821,0.142857,0,-1,0.897598,0,-3.14159,0.420995,-0.135094,0.0586727,-1.46182,0.361325,0,0,0,0,-0.181807,0.0387321,0.248254,0,0,0,5.14674,0,1,0,0.00741978,-0.0128311,0.392233,0.407072,0.36657,0.38141
101.811,0.225217,55.1234,14.947,-3.04557,15.5268,0.0454802,0.444586,0.2494,0,1,23000,0,0,0,0,0.002,0,0.38072,0.126984,0,-1,0.797865,0,-3.14159,0.355768,-0.167644,0.0087949,-1.48871,0.24704,0,0,0,0,-0.102748,0.00882993,0.25864,0,0,0,5.04095,0,1,0,0.00950887,-0.0126316,0.383843,0.40286,0.35858,0.377597
105.744,0.503308,56.4396,15.8484,-2.13713,14.487,0.107642,0.418091,0.245727,0,1,23200,0,0,0,0,0.002,0,0.3795,0.120879,0,-1,0.759506,0,-3.14159,0.33211,-0.194416,-0.00575174,-1.57681,0.189124,0,0,0,0,-0.0361989,-0.0241657,0.26046,0,0,0,4.96589,0,1,0.00503477,0.0109261,-0.0125734,0.376112,0.408034,0.361035,0.372818
109.945,0.791882,57.6398,16.7792,-1.58603,13.1684,0.139347,0.386885,0.230983,0,1,23400,0,0,0,0,0.002,0,0.375839,0,0,-1,0,0,-3.14159,0.0122834,-0.204534,-0.0755544,-1.64876,0.109384,0,0,0,0,0.00788099,-0.0618202,0.253063,0,0,0,4.9559,0,1,0,0.0113723,-0.0122942,0.376761,0.399505,0.352172,0.374917
113.911,1.04878,58.5814,17.5883,-1.74716,11.7098,0.106675,0.357073,0.207073,0,1,23600,0,0,0,0,0.002,0,0.373398,0,0,-1,0,0,-3.14159,-0.087813,-0.189231,-0.0793099,-1.69545,0.106438,0,0,0,0,-0.0151806,-0.101824,0.234274,0,0,0,4.87042,0,1,0.00505147,0.0107182,-0.0122791,0.369908,0.401447,0.355453,0.366786
118.129,1.30861,59.381,18.3038,-1.45499,10.1941,0.133805,0.325205,0.190292,0,1,23800,0,0,0,0,0.002,0,0.371568,0.238095,0,-1,1.496,0,-3.14159,0.535456,-0.182823,-0.00176839,-1.7865,0.100519,0,0,0,0,0.000898311,-0.141583,0.221088,0,0,0,4.91416,0,1,0.0170423,0.0102975,-0.0125893,0.356817,0.411497,0.365723,0.352234
122.094,1.53135,59.9439,18.8665,-0.192418,8.80737,0.331107,0.288772,0.190982,0,1,24000,0,0,0,0,0.002,0,0.373398,0.395604,-0.031746,-1,2.48566,-0.199466,-3.14159,1.23663,-0.201363,0.0707726,-1.80642,0.00373034,0,0,0,0,0.188302,-0.184597,0.225233,0,0,0,4.88768,0,1,0.00791577,0.0052002,-0.0128795,0.373162,0.399394,0.363235,0.357803
126.297,1.7046,60.3312,19.512,0.912339,6.64061,0.60555,0.223521,0.168994,0,1,24200,0,0,0,0,0.002,0,0.373398,0.34188,-0.0927961,-1,2.1481,-0.583055,-3.14159,1.39385,-0.388627,0.031784,-1.87495,-0.106868,0,0,0,0,0.461932,-0.252053,0.214114,0,0,0,4.94798,0,1,-0.0111972,0,-0.0127235,0.397319,0.374925,0.349478,0.371872
130.23,1.7647,60.4758,20.1455,0.998662,3.14955,0.786577,0.120106,0.0614851,0,1,24400,0,0,0,0,0.002,0,0.374619,0.269841,-0.257631,-1,1.69546,-1.61875,-3.14159,0.884493,-1.0167,-0.125048,-1.94597,-0.113874,0,0,0,0,0.711314,-0.365228,0.119907,0,0,0,4.98552,0,1,0,0.0116341,-0.0120962,0.375081,0.398349,0.350888,0.374157
134.354,1.69404,60.3685,19.9816,0.261651,-2.05805,0.946337,-0.00612705,-0.141276,0,1,24600,0,0,0,0,0.002,0,0.374619,0.26862,-0.282051,-1,1.68779,-1.77218,-3.14159,0.824169,-1.21531,-0.202908,-1.97226,-0.0936407,0,0,0,0,0.970015,-0.49835,-0.0947623,0,0,0,5.02417,0,1,0.00626939,0.0131235,-0.0117847,0.36701,0.405796,0.35598,0.369688
138.145,1.49921,59.9959,18.5747,-1.11117,-6.53781,1.11537,-0.0817175,-0.361347,0,1,24800,0,0,0,0,0.002,0,0.374619,0.251526,-0.273504,-1,1.58039,-1.71848,-3.14159,0.760786,-1.19984,-0.294726,-1.80975,0.0575142,0,0,0,0,1.27852,-0.561127,-0.37375,0,0,0,4.96107,0,1,0.0082085,0.0131055,-0.0114175,0.364722,0.40735,0.358304,0.368098
141.818,1.19053,59.3348,16.3728,-2.87271,-9.95395,1.27419,-0.101937,-0.590378,0,1,25000,0,0,0,0,0.002,0,0.374619,0.159951,-0.300366,-1,1.005,-1.88726,-3.14159,0.589009,-1.18469,-0.369393,-1.57655,0.231374,0,0,0,0,1.57353,-0.530653,-0.656502,0,0,0,4.86929,0,1,0,0.00773968,-0.0111188,0.377998,0.393477,0.35576,0.37124
145.568,0.758723,58.2957,13.3097,-4.35487,-12.9786,1.37163,-0.0794789,-0.857176,0,1,25200,0,0,0,0,0.002,0,0.374619,0.108669,-0.333333,-1,0.682788,-2.0944,-3.14159,0.25235,-1.2969,-0.435676,-1.28493,0.370259,0,0,0,0,1.77563,-0.42064,-0.928458,0,0,0,4.79525,0,1,0.00706207,0.00753285,-0.0108537,0.370877,0.400067,0.363294,0.364236
148.939,0.28135,56.9919,9.98176,-5.7826,-15.028,1.43369,-0.0350437,-1.11327,0,1,25400,0,0,0,0,0.002,0,0.374619,0.0976801,-0.347985,-1,0.613742,-2.18646,-3.14159,0.221721,-1.34603,-0.449011,-0.986237,0.465706,0,0,0,0,1.90699,-0.264322,-1.16987,0,0,0,4.76462,0,1,0.00672878,0.00748892,-0.0108003,0.371201,0.399637,0.363058,0.364578
152.343,-0.269776,55.2575,6.50978,-7.40178,-16.1733,1.46519,0.0327419,-1.36601,0,1,25600,0,0,0,0,0.002,0,0.373398,0,-0.137973,-1,0,-0.866911,-3.14159,-0.00534716,-1.05051,-0.489445,-0.66455,0.644427,0,0,0,0,1.97907,-0.0836731,-1.37562,0,0,0,4.66121,0,1,0,0.0324554,-0.0106386,0.351582,0.416492,0.330304,0.395215
155.376,-0.805496,53.2997,6.78375,-6.76446,-16.5109,1.33011,0.134354,-1.39638,0,1,25800,0,0,0,0,0.002,0,0.364857,-0.717073,0,-1,-4.5055,0,-3.14159,-1.50735,-0.0114993,-0.583306,-0.694568,0.564675,0,0,0,0,1.88164,0.0339263,-1.37903,0,0,0,4.66464,0,1,-0.0557004,0,-0.0102631,0.43082,0.319419,0.298893,0.410294
158.434,-1.38727,50.8963,7.24564,2.48412,-17.8541,0.71101,0.245015,-1.47084,0,1,26000,0,0,0,0,0.002,0,0.352654,-1,0,-1,-6.28319,0,-3.14159,-3.52455,-0.0530231,-0.672042,-0.723559,-0.20755,0,0,0,0,1.33556,0.162488,-1.38399,0,0,0,4.20586,0,1,0,0,-0.0099082,0.362562,0.362562,0.342746,0.342746
161.201,-1.94894,48.3741,6.43944,12.7401,-13.8628,0.080982,0.278168,-1.59291,0,1,26200,0,0,0,0,0.002,0,0.419768,-0.257317,0,-0.592186,-1.61677,0,-1.86041,-2.25201,-0.112113,-0.596112,-0.702288,-1.35641,0,0,0,0,0.648373,0.260682,-1.47038,0,0,0,5.48992,0,1,0.0771184,0.00606052,-0.00508718,0.341676,0.508034,0.485739,0.343623
163.891,-2.54328,45.7064,5.17524,13.5915,-13.649,0.0374173,0.253381,-1.68661,0,1,26400,0,0,0,0,0.002,0,0.549725,0,0,-0.124542,0,0,-0.391261,0.0970542,-0.174779,-0.439724,-0.774801,-1.94394,0,0,0,0,0.555783,0.283215,-1.57444,0,0,0,10.0309,0,1,-0.00551562,0.00971772,0,0.545523,0.553927,0.534492,0.564959
166.654,-3.23106,42.8484,4.086,13.1647,-14.0021,0.0485924,0.23303,-1.7713,0,1,26600,0,0,0,0,0.002,0,0.559488,0.156288,0,-0.0695971,0.981988,0,-0.218646,0.318266,-0.150421,-0.365226,-0.642663,-1.93242,0,0,0,0,0.55151,0.299713,-1.66288,0,0,0,10.4219,0,1,0.0129339,0.00829135,0,0.538262,0.580713,0.56413,0.554845
169.149,-3.92539,40.1602,3.5831,10.971,-15.4712,0.158825,0.242742,-1.83619,0,1,26800,0,0,0,0,0.002,0,0.551556,0,0.0780488,-0.0842491,0,0.490395,-0.264676,0.226807,0.20511,-0.325722,-0.54262,-1.62621,0,0,0,0,0.667371,0.33013,-1.72724,0,0,0,10.1967,0,1,-0.0129542,0,0,0.56451,0.538602,0.538602,0.56451
171.664,-4.70422,37.2998,3.76557,10.558,-15.1508,0.145661,0.280733,-1.89544,0,1,27000,0,0,0,0,0.002,0,0.61684,0,0.0902439,-0.0586081,0,0.567019,-0.184123,0.121001,0.0630983,-0.295928,-0.633237,-1.65752,0,0,0,0,0.653064,0.386189,-1.76416,0,0,0,12.0319,0,1,-0.00704619,0.0144546,0,0.609431,0.624248,0.595339,0.63834
173.876,-5.49466,34.6671,4.44183,9.96524,-14.3859,0.147208,0.343437,-1.93876,0,1,27200,0,0,0,0,0.002,0,0.643685,0,0.12561,-0.041514,0,0.789229,-0.13042,0.0446751,0.363738,-0.233952,-0.758738,-1.66605,0,0,0,0,0.660992,0.453568,-1.78017,0,0,0,13.4158,0,1,0,0,0,0.643685,0.643685,0.643685,0.643685
176.038,-6.42233,31.9806,5.6174,9.31327,-13.224,0.15493,0.424727,-1.97468,0,1,27400,0,0,0,0,0.002,0,0.66687,0,0.162195,0,0,1.0191,0,0.0962881,0.38954,-0.205289,-1.03132,-1.63139,0,0,0,0,0.683882,0.535301,-1.77128,0,0,0,14.3861,0,1,-0.00544378,0.00985884,0,0.662455,0.671285,0.651567,0.682173
177.873,-7.40312,29.5702,6.12577,8.72245,-12.258,0.158302,0.442354,-2.01527,0,1,27600,0,0,0,0,0.002,0,0.698597,0,0.164634,0,0,1.03443,0,0.0812785,-0.0874156,-0.205397,-1.07675,-1.51393,0,0,0,0,0.692078,0.575529,-1.79527,0,0,0,14.3276,0,1,0,0.0370379,0,0.661559,0.735635,0.661559,0.735635
179.603,-8.55834,27.1351,5.67929,8.10329,-11.7249,0.159678,0.382004,-2.06909,0,1,27800,0,0,0,0,0.002,0,0.708969,0,0.134146,0,0,0.842866,0,0.0868443,-0.419738,-0.177493,-0.999176,-1.40918,0,0,0,0,0.669731,0.550252,-1.87666,0,0,0,14.3279,0,1,0,0.0512481,0,0.657721,0.760217,0.657721,0.760217
181.035,-9.7214,24.9699,4.59201,7.51057,-11.4798,0.162003,0.273884,-2.12525,0,1,28000,0,0,0,0,0.002,0,0.720561,0,0.128049,0,0,0.804554,0,0.110163,-0.716401,-0.169945,-0.791064,-1.29539,0,0,0,0,0.633938,0.477878,-1.99179,0,0,0,14.3195,0,1,-0.00617947,0.0650782,0,0.661663,0.77946,0.649304,0.791819
182.299,-10.9097,22.9401,3.04392,6.88931,-11.2435,0.169071,0.141045,-2.18301,0,1,28200,0,0,0,0,0.002,0,0.733984,0,0.195122,0,0,1.22599,0,0.0915907,-0.746023,-0.173143,-0.541222,-1.22034,0,0,0,0,0.599708,0.374311,-2.11976,0,0,0,14.2638,0,1,-0.00521341,0.0799027,0,0.659295,0.808673,0.648868,0.8191
183.492,-12.1394,20.9395,1.76059,6.17594,-10.7121,0.18471,0.0513293,-2.23401,0,1,28400,0,0,0,0,0.002,0,0.736425,0,0.323171,0,0,2.03054,0,0.0783896,-0.297209,-0.159257,-0.332827,-1.08649,0,0,0,0,0.587247,0.298768,-2.21579,0,0,0,14.2241,0,1,0,0.0802086,0,0.656216,0.816633,0.656216,0.816633
184.495,-13.2269,19.2058,1.29038,5.46509,-9.99357,0.203787,0.0307594,-2.26921,0,1,28600,0,0,0,0,0.002,0,0.736425,0,0.368293,0,0,2.31405,0,0.0975889,-0.0925292,-0.154722,-0.260224,-0.975991,0,0,0,0,0.59191,0.28327,-2.26719,0,0,0,14.2521,0,1,-0.0055763,0.0770371,0,0.664964,0.807885,0.653811,0.819038
185.438,-14.2916,17.5238,1.11088,4.71626,-9.14295,0.222435,0.0332956,-2.30051,0,1,28800,0,0,0,0,0.002,0,0.732764,0,0.363415,0,0,2.2834,0,0.0850775,-0.0642716,-0.14131,-0.232875,-0.85399,0,0,0,0,0.601735,0.29113,-2.29909,0,0,0,14.2992,0,1,-0.00512992,0.0746835,0,0.66321,0.802317,0.65295,0.812577
186.207,-15.2033,16.0903,1.17444,4.02731,-8.29775,0.238703,0.0604865,-2.32256,0,1,29000,0,0,0,0,0.002,0,0.726663,0,0.396341,0,0,2.49029,0,0.0768936,0.190149,-0.142075,-0.247523,-0.733397,0,0,0,0,0.613294,0.315335,-2.31781,0,0,0,14.2373,0,1,0,0.0666294,0,0.660033,0.793292,0.660033,0.793292
